,pace_sec,half_pace_sec,age,time_hours,age_range,race_uniform_index,bib
1924,385.7803057234269,365.2091480033179,31,4.5216666666666665,Cancha Reglamentaria(29-39),0.0055087218577941,2664
4741,385.7803057234269,365.8727337362247,32,4.5216666666666665,Cancha Reglamentaria(29-39),0.0054553409825912,6293
5954,385.8040052138879,337.29114824031285,29,4.521944444444444,Cancha Reglamentaria(29-39),0.0347473431914903,7757
5927,385.8514041948098,373.3143737409646,27,4.5225,Dientes de leche(0-28),0.0014463325669908,7723
1057,385.9462021566536,374.21495437848085,45,4.523611111111111,WTF Happened(40-49),0.001910170869571,1504
491,385.96990164711457,369.5224552672117,58,4.523888888888889,Señora(50-60),0.0026277662010924,728
7742,385.96990164711457,368.2900817632421,24,4.523888888888889,Dientes de leche(0-28),0.003291360811073,9794
8000,385.9936011375755,370.42303590472807,27,4.524166666666667,Dientes de leche(0-28),0.0022586290898278,10081
6500,386.0173006280365,377.10629221471737,35,4.524444444444445,Cancha Reglamentaria(29-39),0.0008360501102978,8387
1925,386.0646996089584,368.6218746296954,20,4.525,Dientes de leche(0-28),0.0029342755953069,2666
2985,386.08839909941935,354.5443772958881,33,4.525277777777778,Cancha Reglamentaria(29-39),0.0202419333645845,4022
1434,386.1120985898803,379.5710392226568,30,4.525555555555556,Cancha Reglamentaria(29-39),0.0002397088836137,2013
6070,386.13579808034126,362.8391989572224,67,4.525833333333333,Botox/Bisturí(61-70),0.0072361303893737,7894
5013,386.1594975708022,353.3594027728404,32,4.526111111111111,Cancha Reglamentaria(29-39),0.0155769192224633,6609
6384,386.1594975708022,379.28664533712526,36,4.526111111111111,Cancha Reglamentaria(29-39),0.0007187195559961,8255
1232,386.2068965517241,353.9281905439033,35,4.526666666666666,Cancha Reglamentaria(29-39),0.0187853335960065,1738
8221,386.2305960421851,374.64154520677806,65,4.526944444444444,Botox/Bisturí(61-70),0.0013515993259626,10369
7615,386.2542955326461,343.1686218746297,32,4.527222222222222,Cancha Reglamentaria(29-39),0.0274173609680903,9649
8930,386.277995023107,364.640360232255,30,4.5275,Cancha Reglamentaria(29-39),0.0050288587927491,11168
2770,386.3253940040289,334.9211991942173,60,4.5280555555555555,Señora(50-60),0.0404525785606712,3765
4308,386.3253940040289,359.900462140064,34,4.5280555555555555,Cancha Reglamentaria(29-39),0.0092990857225312,5784
5860,386.3727929849508,381.08780661215786,55,4.528611111111111,Señora(50-60),0.0003322580844188,7641
751,386.3964924754118,331.31887664415217,48,4.528888888888889,WTF Happened(40-49),0.0411269664288405,1076
2690,386.3964924754118,379.85543310818815,31,4.528888888888889,Cancha Reglamentaria(29-39),0.0007214699119034,3666
2000,386.4438914563337,355.7767507998578,31,4.529444444444445,Cancha Reglamentaria(29-39),0.0125116649834784,2775
7925,386.4438914563337,374.4993482640123,25,4.529444444444445,Dientes de leche(0-28),0.0017955281812396,10001
2819,386.4675909467946,374.54674724493424,27,4.529722222222222,Dientes de leche(0-28),0.0013449645346419,3823
7208,386.4675909467946,361.986017300628,33,4.529722222222222,Cancha Reglamentaria(29-39),0.0097513672473576,9185
7853,386.4675909467946,345.82296480625666,29,4.529722222222222,Cancha Reglamentaria(29-39),0.0226418120309631,9922
8566,386.4912904372556,376.67970138642016,37,4.53,Cancha Reglamentaria(29-39),0.0014546561395205,10758
8911,386.4912904372556,382.3201801161275,45,4.53,WTF Happened(40-49),0.0003737807145738,11145
2836,386.5386894181775,374.54674724493424,30,4.530555555555556,Cancha Reglamentaria(29-39),0.0013611952403242,3843
8010,386.5860883990994,335.3477900225145,28,4.5311111111111115,Dientes de leche(0-28),0.0398876109823823,10094
3117,386.6097878895604,375.7791207489039,42,4.5313888888888885,WTF Happened(40-49),0.0009806158935957,4199
6248,386.6334873800213,326.95817039933644,38,4.531666666666666,Cancha Reglamentaria(29-39),0.0541976839996019,8103
3488,386.6334873800213,353.64379665837185,49,4.531666666666666,WTF Happened(40-49),0.0148658473164845,4707
131,386.6571868704823,356.91432634198367,47,4.531944444444444,WTF Happened(40-49),0.0093828636165898,273
4680,386.6808863609433,354.30738239127857,29,4.532222222222222,Cancha Reglamentaria(29-39),0.0139728849501632,6223
6755,386.6808863609433,368.7640715724612,70,4.532222222222222,Botox/Bisturí(61-70),0.0038110285475498,8678
2546,386.7045858514042,378.4808626614528,34,4.5325,Cancha Reglamentaria(29-39),0.0011149257961787,3490
1628,386.7519848323261,378.2438677568432,40,4.533055555555555,WTF Happened(40-49),0.0005404890499583,2261
8120,386.7756843227871,387.3918710747719,35,4.533333333333333,Cancha Reglamentaria(29-39),0.0001534411507604,10249
132,386.7756843227871,376.8692973101078,44,4.533333333333333,WTF Happened(40-49),0.0012401702477708,274
6269,386.799383813248,319.70612631828413,25,4.533611111111111,Dientes de leche(0-28),0.058936868791328,8126
6710,386.799383813248,370.47043488565,30,4.533611111111111,Cancha Reglamentaria(29-39),0.0024290585771593,8623
650,386.799383813248,366.34672354544375,37,4.533611111111111,Cancha Reglamentaria(29-39),0.0037558610307013,938
2859,386.823083303709,395.1653039459652,25,4.533888888888889,Dientes de leche(0-28),0.0041582753340362,3868
4075,386.823083303709,360.70624481573645,55,4.533888888888889,Señora(50-60),0.0137319377896075,5478
8868,386.8704822846309,338.5235217442825,28,4.5344444444444445,Dientes de leche(0-28),0.0299560767329967,11098
8438,386.8941817750919,324.5882213532409,39,4.534722222222222,Cancha Reglamentaria(29-39),0.0567315233772075,10615
4049,386.9652802464747,335.3003910415926,36,4.535555555555556,Cancha Reglamentaria(29-39),0.0402434610677765,5450
1234,386.9889797369357,359.33167436900106,33,4.535833333333334,Cancha Reglamentaria(29-39),0.0085853986850187,1740
5609,386.9889797369357,360.8484417585022,26,4.535833333333334,Dientes de leche(0-28),0.0078844900152147,7354
572,387.06007820831854,354.97096812418533,44,4.536666666666667,WTF Happened(40-49),0.0112777383899423,840
8313,387.0837776987795,337.8125370304538,52,4.536944444444444,Señora(50-60),0.0344526106506665,10468
8359,387.1311766797014,337.6703400876881,34,4.5375,Cancha Reglamentaria(29-39),0.0348413502652921,10520
6077,387.17857566062327,376.2057115772011,27,4.538055555555555,Dientes de leche(0-28),0.0015196057384903,7901
8627,387.2022751510842,375.21033297784095,43,4.538333333333333,WTF Happened(40-49),0.0017270569410633,10827
464,387.2259746415452,385.0693210095983,23,4.538611111111111,Dientes de leche(0-28),5.953550624411965e-05,693
7949,387.2970731129281,346.3917525773196,23,4.539444444444444,Dientes de leche(0-28),0.0264060794388394,10028
1242,387.3918710747719,353.97558952482524,24,4.540555555555556,Dientes de leche(0-28),0.0135617070199209,1752
4362,387.4155705652328,372.2715961606825,37,4.5408333333333335,Cancha Reglamentaria(29-39),0.0020826284493554,5851
4324,387.5103685270767,336.05877473634314,32,4.541944444444445,Cancha Reglamentaria(29-39),0.0430417368852486,5803
5284,387.55776750799856,389.430027254414,50,4.5425,Señora(50-60),0.0015057987297762,6942
7866,387.55776750799856,357.246119208437,29,4.5425,Cancha Reglamentaria(29-39),0.0118602572433116,9936
2826,387.5814669984595,367.0103092783505,37,4.542777777777777,Cancha Reglamentaria(29-39),0.0044384858004376,3831
8487,387.6051664889205,358.4310937314848,41,4.543055555555555,WTF Happened(40-49),0.010757170732981,10674
6733,387.62886597938143,357.9571039222657,27,4.543333333333333,Dientes de leche(0-28),0.0111544116260892,8647
5670,387.62886597938143,343.1212228937078,34,4.543333333333333,Cancha Reglamentaria(29-39),0.0322281172315674,7426
7743,387.6525654698424,361.6068254532527,28,4.543611111111111,Dientes de leche(0-28),0.0089118022847588,9795
4343,387.67626496030334,387.5340680175376,31,4.543888888888889,Cancha Reglamentaria(29-39),0.0004415387817421,5830
3298,387.72366394122525,363.7397795947387,43,4.544444444444444,WTF Happened(40-49),0.0075548769232442,4439
6443,387.8184619030691,397.0612631828416,31,4.545555555555556,Cancha Reglamentaria(29-39),0.0011221868430295,8327
4275,387.9606588458348,356.6773314373741,62,4.5472222222222225,Botox/Bisturí(61-70),0.013342610687741,5738
6282,387.98435833629577,385.6381087806613,38,4.5475,Cancha Reglamentaria(29-39),0.0001090073564334,8139
463,388.0317573172177,392.1791681478848,53,4.548055555555556,Señora(50-60),0.0010321402210757,692
7655,388.0791562981396,325.2044081052257,21,4.548611111111111,Dientes de leche(0-28),0.0936146740654308,9694
4766,388.10285578860055,361.986017300628,29,4.5488888888888885,Cancha Reglamentaria(29-39),0.007250606622306,6322
6906,388.10285578860055,378.86005450882806,30,4.5488888888888885,Cancha Reglamentaria(29-39),0.0013516725251664,8850
4658,388.10285578860055,395.7340917170281,31,4.5488888888888885,Cancha Reglamentaria(29-39),0.0019573970692391,6195
5554,388.1265552790615,380.8982106884702,43,4.549166666666666,WTF Happened(40-49),0.0014085131624019,7283
2126,388.1265552790615,366.5363194691314,29,4.549166666666666,Cancha Reglamentaria(29-39),0.0054227714168514,2936
7727,388.15025476952246,351.9374333451831,33,4.549444444444444,Cancha Reglamentaria(29-39),0.0163128289724852,9779
5420,388.1739542599834,377.05889323379546,55,4.549722222222222,Señora(50-60),0.0015481459943398,7115
5905,388.1739542599834,377.295888138405,36,4.549722222222222,Cancha Reglamentaria(29-39),0.0017640493163706,7696
5103,388.2687522218272,346.676146462851,39,4.550833333333333,Cancha Reglamentaria(29-39),0.0245287576379684,6726
6190,388.3161512027492,364.8299561559426,41,4.551388888888889,WTF Happened(40-49),0.0067215886245468,8033
4126,388.3161512027492,388.8138405024292,37,4.551388888888889,Cancha Reglamentaria(29-39),0.0002926599922819,5542
299,388.3635501836711,376.06351463443536,56,4.551944444444445,Señora(50-60),0.002770130280224,490
8622,388.43464865505393,385.87510368527074,48,4.552777777777778,WTF Happened(40-49),0.0013740786040942,10821
6615,388.43464865505393,358.0519018841095,39,4.552777777777778,Cancha Reglamentaria(29-39),0.011288694221883,8512
140,388.4820476359759,374.4993482640123,28,4.553333333333334,Dientes de leche(0-28),0.002280146263185,283
3022,388.4820476359759,356.01374570446734,39,4.553333333333334,Cancha Reglamentaria(29-39),0.0131202365169815,4076
1579,388.4820476359759,350.942054745823,34,4.553333333333334,Cancha Reglamentaria(29-39),0.0188161025179811,2200
7290,388.5057471264368,373.3617727218865,49,4.5536111111111115,WTF Happened(40-49),0.0044041577203774,9282
4079,388.5057471264368,376.774499348264,30,4.5536111111111115,Cancha Reglamentaria(29-39),0.0019795786622681,5482
6808,388.5057471264368,397.6300509539045,23,4.5536111111111115,Dientes de leche(0-28),0.0018314179626378,8742
7854,388.52944661689776,345.1593790733499,45,4.553888888888889,WTF Happened(40-49),0.0302037351934744,9923
7879,388.52944661689776,360.8010427775803,31,4.553888888888889,Cancha Reglamentaria(29-39),0.0122636960762288,9951
2661,388.5531461073587,352.7432160208555,29,4.554166666666666,Cancha Reglamentaria(29-39),0.0209231527757539,3628
2139,388.5531461073587,360.23225500651733,32,4.554166666666666,Cancha Reglamentaria(29-39),0.0103327321396066,2954
6404,388.64794406920254,361.08543666311175,66,4.5552777777777775,Botox/Bisturí(61-70),0.0093551101012211,8278
4501,388.64794406920254,342.2680412371134,29,4.5552777777777775,Cancha Reglamentaria(29-39),0.0309995062418008,6008
3537,388.71904254058535,343.4530157601612,35,4.556111111111111,Cancha Reglamentaria(29-39),0.0337953751698729,4770
5986,388.7427420310463,340.18248607654937,31,4.556388888888889,Cancha Reglamentaria(29-39),0.033579478680641,7797
6413,388.7427420310463,396.6820713354663,79,4.556388888888889,Fruta para Pan(70+),0.0009269935029919,8289
1850,388.76644152150726,382.5571750207371,43,4.556666666666667,WTF Happened(40-49),0.0016569938827238,2560
846,388.7901410119682,356.6299324564522,28,4.5569444444444445,Dientes de leche(0-28),0.0137711594289265,1206
7007,388.7901410119682,343.6426116838488,29,4.5569444444444445,Cancha Reglamentaria(29-39),0.030128360521688,8962
5394,388.8138405024292,360.3744519492831,32,4.557222222222222,Cancha Reglamentaria(29-39),0.0103198912532677,7083
6156,388.908638464273,380.32942291740727,31,4.558333333333334,Cancha Reglamentaria(29-39),0.0005228774236935,7991
4763,388.908638464273,364.0715724611921,38,4.558333333333334,Cancha Reglamentaria(29-39),0.0066151839619776,6319
3438,388.908638464273,321.7442824979263,33,4.558333333333334,Cancha Reglamentaria(29-39),0.0828497530832226,4638
7682,388.932337954734,373.3143737409646,50,4.558611111111111,Señora(50-60),0.0040615824233134,9726
3736,388.9797369356559,345.4911719398033,31,4.559166666666667,Cancha Reglamentaria(29-39),0.0246171172167181,5036
8068,388.9797369356559,364.1663704230359,68,4.559166666666667,Botox/Bisturí(61-70),0.0060908614895324,10188
4159,388.9797369356559,311.6009005806376,34,4.559166666666667,Cancha Reglamentaria(29-39),0.0993770060758918,5584
156,389.0034364261168,379.4762412608129,26,4.559444444444445,Dientes de leche(0-28),0.0009593020062396,308
8823,389.0034364261168,353.7385946202157,46,4.559444444444445,WTF Happened(40-49),0.018932040820276,11041
405,389.0271359165778,365.8727337362247,32,4.559722222222222,Cancha Reglamentaria(29-39),0.0055600868451348,627
4665,389.05083540703873,361.13283564403366,27,4.56,Dientes de leche(0-28),0.0098310088070366,6205
8635,389.0745348974997,381.1352055930797,45,4.560277777777777,WTF Happened(40-49),0.0006013523392965,10836
6679,389.09823438796064,381.040407631236,44,4.560555555555555,WTF Happened(40-49),0.0006197776301436,8588
4774,389.2167318402654,365.0195520796303,55,4.561944444444444,Señora(50-60),0.0074311130027534,6331
6606,389.2404313307264,394.5491171939804,37,4.562222222222222,Cancha Reglamentaria(29-39),0.0010397986650642,8503
8572,389.3115298021093,353.31200379191847,33,4.563055555555556,Cancha Reglamentaria(29-39),0.0225005863004213,10764
5111,389.3352292925702,386.9652802464747,29,4.5633333333333335,Cancha Reglamentaria(29-39),4.648946289108039e-05,6735
6051,389.3589287830312,355.2079630287949,24,4.563611111111111,Dientes de leche(0-28),0.014953870349778,7874
7400,389.4063277639531,360.8958407394241,45,4.564166666666667,WTF Happened(40-49),0.0092496595942271,9408
7865,389.430027254414,355.8241497807797,30,4.564444444444445,Cancha Reglamentaria(29-39),0.0150516961563984,9935
8079,389.477426235336,349.42528735632186,66,4.565,Botox/Bisturí(61-70),0.0210327111829151,10201
2369,389.5011257257969,355.58715487617013,28,4.565277777777778,Dientes de leche(0-28),0.0153404083034758,3258
6345,389.5485247067188,369.90164711458704,47,4.565833333333333,WTF Happened(40-49),0.0040141882166315,8209
2225,389.57222419717976,381.514397440455,28,4.566111111111111,Dientes de leche(0-28),0.0010088261633462,3068
1806,389.6196231781017,382.5571750207371,54,4.566666666666666,Señora(50-60),0.0006081062864494,2507
3412,389.6433226685626,399.9052020381562,30,4.566944444444444,Cancha Reglamentaria(29-39),0.0017202432728844,4604
6573,389.6670221590236,400.2369949046096,35,4.567222222222222,Cancha Reglamentaria(29-39),0.0029225636967916,8467
8466,389.6670221590236,364.640360232255,30,4.567222222222222,Cancha Reglamentaria(29-39),0.00674043011861,10651
5566,389.6907216494845,357.246119208437,43,4.5675,WTF Happened(40-49),0.0145692222245003,7295
5189,389.7618201208674,354.4969783149662,46,4.568333333333333,WTF Happened(40-49),0.014857382193291,6825
1880,389.9040170636332,390.6624007583837,28,4.57,Dientes de leche(0-28),0.0004659273776497,2604
5091,389.9277165540941,332.0772603389027,30,4.570277777777778,Cancha Reglamentaria(29-39),0.0504705467892299,6708
4817,389.9277165540941,353.5015997156061,27,4.570277777777778,Dientes de leche(0-28),0.0187953343732116,6382
534,389.9277165540941,353.26460481099656,52,4.570277777777778,Señora(50-60),0.0192721015980628,784
575,389.9277165540941,352.6484180590117,30,4.570277777777778,Cancha Reglamentaria(29-39),0.0196698206409476,845
1332,389.9514160445551,375.21033297784095,30,4.570555555555556,Cancha Reglamentaria(29-39),0.0038365712952725,1869
3345,390.0225145159379,361.6542244341746,43,4.5713888888888885,WTF Happened(40-49),0.0138521783435548,4503
1282,390.0225145159379,391.5155824149781,29,4.5713888888888885,Cancha Reglamentaria(29-39),0.0004700446823715,1800
5928,390.0462140063989,337.6703400876881,43,4.571666666666666,WTF Happened(40-49),0.0399424742860309,7724
7595,390.11731247778175,355.63455385709204,30,4.5725,Cancha Reglamentaria(29-39),0.0190289666965747,9629
8321,390.1410119682427,323.02405498281786,31,4.572777777777778,Cancha Reglamentaria(29-39),0.0704786403607244,10476
5513,390.1647114587036,368.6218746296954,47,4.573055555555555,WTF Happened(40-49),0.0097031107278138,7230
5216,390.2595094205474,387.67626496030334,30,4.574166666666667,Cancha Reglamentaria(29-39),0.0001071626681333,6859
8895,390.2595094205474,387.62886597938143,30,4.574166666666667,Cancha Reglamentaria(29-39),0.0002142619346252,11127
4471,390.2595094205474,378.38606469960894,33,4.574166666666667,Cancha Reglamentaria(29-39),0.0018922377486425,5973
6684,390.3069084014693,364.7825571750207,35,4.574722222222222,Cancha Reglamentaria(29-39),0.0084263244857835,8594
3362,390.3069084014693,375.06813603507527,37,4.574722222222222,Cancha Reglamentaria(29-39),0.0029795417153684,4525
4290,390.35430738239126,392.4161630524944,24,4.575277777777778,Dientes de leche(0-28),0.0007673498560526,5762
4539,390.4017063633132,376.3953075008888,30,4.575833333333334,Cancha Reglamentaria(29-39),0.0020979759102122,6059
4614,390.4254058537741,376.44270648181066,24,4.5761111111111115,Dientes de leche(0-28),0.0020924914336183,6144
2640,390.472804834696,395.260101907809,28,4.576666666666667,Dientes de leche(0-28),0.0007378991682457,3601
7070,390.520203815618,369.23806138168027,36,4.577222222222222,Cancha Reglamentaria(29-39),0.009110343830674,9035
1200,390.5439033060789,377.3432871193269,32,4.5775,Cancha Reglamentaria(29-39),0.0024936135668723,1690
2313,390.5439033060789,324.35122644863134,44,4.5775,WTF Happened(40-49),0.0665329295335894,3186
4629,390.61500177746177,362.2704111861595,30,4.578333333333333,Cancha Reglamentaria(29-39),0.0091922079907797,6161
1419,390.6387012679227,359.66346723545445,39,4.578611111111111,Cancha Reglamentaria(29-39),0.011512092775383,1994
1400,390.68610024884464,380.8508117075483,44,4.579166666666667,WTF Happened(40-49),0.0015919936241764,1968
7485,390.7097997393056,361.51202749140896,30,4.579444444444444,Cancha Reglamentaria(29-39),0.0105908380564968,9501
2632,390.73349922976655,365.9201327171466,33,4.579722222222222,Cancha Reglamentaria(29-39),0.007350473998131,3592
1065,390.7571987202275,372.6033890271359,55,4.58,Señora(50-60),0.0038241473556208,1514
8367,390.7571987202275,380.0450290318758,42,4.58,WTF Happened(40-49),0.0012423889948966,10529
1737,390.7571987202275,379.950231070032,51,4.58,Señora(50-60),0.0012538299534172,2405
1845,390.78089821068846,379.9976300509539,42,4.580277777777778,WTF Happened(40-49),0.0012540252436677,2554
8172,390.8756961725323,372.3189951416044,37,4.581388888888889,Cancha Reglamentaria(29-39),0.0041220437089315,10314
5950,390.8993956629933,338.28652683967294,41,4.581666666666667,WTF Happened(40-49),0.0555802885687789,7751
7973,390.9467946439152,382.7941699253466,41,4.582222222222223,WTF Happened(40-49),0.0007311921952546,10053
7610,390.99419362483707,368.1952838013983,38,4.582777777777777,Cancha Reglamentaria(29-39),0.0035627369557207,9644
3279,390.99419362483707,369.1906624007584,29,4.582777777777777,Cancha Reglamentaria(29-39),0.005906052747049,4409
5447,391.017893115298,338.33392582059486,45,4.583055555555555,WTF Happened(40-49),0.0393029213006173,7149
8369,391.041592605759,368.1952838013983,33,4.583333333333333,Cancha Reglamentaria(29-39),0.0035760172800689,10532
3645,391.041592605759,369.1906624007584,36,4.583333333333333,Cancha Reglamentaria(29-39),0.0059061518818507,4915
1335,391.041592605759,376.4901054627326,40,4.583333333333333,WTF Happened(40-49),0.0026201007215871,1875
6271,391.041592605759,362.6022040526129,34,4.583333333333333,Cancha Reglamentaria(29-39),0.0104538127937872,8128
6215,391.06529209621993,355.5397558952483,29,4.583611111111111,Cancha Reglamentaria(29-39),0.0195782194451548,8060
1047,391.06529209621993,356.3455385709207,40,4.583611111111111,WTF Happened(40-49),0.017065985364574,1488
3373,391.0889915866809,382.7941699253466,37,4.583888888888889,Cancha Reglamentaria(29-39),0.0007515694573169,4541
5312,391.0889915866809,398.43583362957696,26,4.583888888888889,Dientes de leche(0-28),0.0021367726124274,6978
8550,391.11269107714185,375.63692380613816,27,4.5841666666666665,Dientes de leche(0-28),0.0048175941906133,10740
8879,391.1363905676028,375.63692380613816,31,4.584444444444444,Cancha Reglamentaria(29-39),0.004882999297574,11110
7260,391.20748903898567,372.7929849508236,38,4.585277777777778,Cancha Reglamentaria(29-39),0.0038943764128672,9245
110,391.2311885294466,380.0924280127977,33,4.585555555555556,Cancha Reglamentaria(29-39),0.0022858078097443,247
3657,391.2785875103685,365.9201327171466,43,4.586111111111111,WTF Happened(40-49),0.0079810360152543,4930
7179,391.3022870008295,399.6682071335466,33,4.586388888888889,Cancha Reglamentaria(29-39),0.0018097456563403,9154
732,391.3022870008295,361.1802346249556,21,4.586388888888889,Dientes de leche(0-28),0.0116346142611817,1052
3754,391.3022870008295,365.9201327171466,39,4.586388888888889,Cancha Reglamentaria(29-39),0.0079780026339786,5059
686,391.3259864912905,379.950231070032,40,4.586666666666667,WTF Happened(40-49),0.0009978010440974,987
4740,391.3970849626733,376.5375044436545,32,4.5875,Cancha Reglamentaria(29-39),0.0021125740110553,6292
8025,391.3970849626733,371.1340206185567,42,4.5875,WTF Happened(40-49),0.0066330986355313,10133
5434,391.4207844531343,347.4345301576016,25,4.587777777777778,Dientes de leche(0-28),0.0229469449672444,7132
3459,391.4444839435952,378.4808626614528,33,4.588055555555556,Cancha Reglamentaria(29-39),0.0020960763036771,4665
3786,391.5155824149781,355.2079630287949,38,4.588888888888889,Cancha Reglamentaria(29-39),0.0184563303878848,5098
3613,391.5392819054391,365.8253347553028,44,4.589166666666666,WTF Happened(40-49),0.0082133023457639,4874
8324,391.5629813959,359.900462140064,35,4.589444444444444,Cancha Reglamentaria(29-39),0.0134038530197319,10479
4073,391.5629813959,343.5004147410831,33,4.589444444444444,Cancha Reglamentaria(29-39),0.0251646393804537,5476
1902,391.6340798672829,346.86574238653867,38,4.590277777777778,Cancha Reglamentaria(29-39),0.0329890314926593,2634
4646,391.68147884820473,380.5190188410949,33,4.590833333333333,Cancha Reglamentaria(29-39),0.0016946064548959,6181
3145,391.68147884820473,338.4287237824387,27,4.590833333333333,Dientes de leche(0-28),0.0327812564161097,4238
4734,391.7051783386657,355.58715487617013,35,4.591111111111111,Cancha Reglamentaria(29-39),0.0152443990041895,6285
2347,391.72887782912665,404.5503021685034,32,4.591388888888889,Cancha Reglamentaria(29-39),0.0040640827142891,3235
7334,391.7525773195876,379.3814432989691,27,4.591666666666667,Dientes de leche(0-28),0.0009508920617236,9331
95,391.7525773195876,379.3814432989691,27,4.591666666666667,Dientes de leche(0-28),0.0009506738271558,226
6410,391.7525773195876,371.7502073705416,63,4.591666666666667,Botox/Bisturí(61-70),0.005508457064689,8285
3381,391.8473752814314,379.80803412726624,33,4.592777777777778,Cancha Reglamentaria(29-39),0.001850922703126,4555
1346,391.8710747718924,359.8530631591421,29,4.593055555555556,Cancha Reglamentaria(29-39),0.0113456522689512,1887
7273,391.8710747718924,378.7178575660623,45,4.593055555555556,WTF Happened(40-49),0.0021290960983661,9261
6036,391.8947742623533,377.3432871193269,38,4.593333333333334,Cancha Reglamentaria(29-39),0.0024857698833585,7857
7683,391.9184737528143,376.0161156535135,42,4.5936111111111115,WTF Happened(40-49),0.0042513696914381,9727
3017,392.06067069558,359.0946794643915,22,4.595277777777778,Dientes de leche(0-28),0.0171295081321569,4071
1352,392.10806967650194,379.61843820357865,51,4.595833333333333,Señora(50-60),0.0046144264226006,1896
3607,392.10806967650194,383.45775565825335,32,4.595833333333333,Cancha Reglamentaria(29-39),0.0028485877116049,4865
6048,392.2265671288067,377.0114942528736,24,4.597222222222222,Dientes de leche(0-28),0.0027562469994785,7871
5648,392.2265671288067,388.9560374451949,31,4.597222222222222,Cancha Reglamentaria(29-39),0.0002494973992664,7398
7716,392.2502666192677,363.9293755184264,28,4.5975,Dientes de leche(0-28),0.0090669901426907,9767
2297,392.2502666192677,351.7004384405735,42,4.5975,WTF Happened(40-49),0.0204881521148114,3167
4553,392.2976656001896,356.772129399218,29,4.598055555555556,Cancha Reglamentaria(29-39),0.0161441085845359,6076
240,392.32136509065054,394.691314136746,28,4.598333333333334,Dientes de leche(0-28),0.0005004085129828,415
1660,392.32136509065054,394.691314136746,29,4.598333333333334,Cancha Reglamentaria(29-39),0.0004949249800256,2305
2004,392.3450645811115,394.738713117668,33,4.598611111111111,Cancha Reglamentaria(29-39),0.0004956436429105,2779
5463,392.3450645811115,364.1663704230359,55,4.598611111111111,Señora(50-60),0.0109311599541501,7169
6055,392.4161630524944,381.7513923450646,40,4.599444444444444,WTF Happened(40-49),0.0007545896744485,7879
2157,392.4161630524944,385.9225026661927,28,4.599444444444444,Dientes de leche(0-28),0.001059987297235,2980
1208,392.4398625429553,386.0173006280365,31,4.599722222222222,Cancha Reglamentaria(29-39),0.0010639620373379,1706
1509,392.4635620334163,382.9837658490342,32,4.6,Cancha Reglamentaria(29-39),0.0007815791974745,2109
4914,392.4872615238773,371.2762175613224,46,4.6002777777777775,WTF Happened(40-49),0.0039512393945007,6494
5951,392.4872615238773,377.9594738713118,37,4.6002777777777775,Cancha Reglamentaria(29-39),0.0038698462645229,7752
317,392.5109610143382,360.943239720346,27,4.600555555555555,Dientes de leche(0-28),0.0110216740718224,518
3343,392.5346605047992,346.2969546154758,34,4.600833333333333,Cancha Reglamentaria(29-39),0.0315367120045064,4497
3184,392.5346605047992,374.1675553975589,61,4.600833333333333,Botox/Bisturí(61-70),0.003372782208909,4284
4096,392.5583599952601,395.8288896788719,29,4.601111111111111,Cancha Reglamentaria(29-39),0.0013071669674002,5503
4667,392.605758976182,319.23213650906507,25,4.601666666666667,Dientes de leche(0-28),0.1019351671726056,6207
4812,392.605758976182,344.02180353122407,39,4.601666666666667,Cancha Reglamentaria(29-39),0.0295623123333822,6376
2931,392.629458466643,363.5501836710511,26,4.601944444444444,Dientes de leche(0-28),0.0099586253694249,3957
6123,392.6768574475649,364.5929612513331,32,4.6025,Cancha Reglamentaria(29-39),0.0098401649946559,7949
7424,392.74795591894775,355.0657660860292,23,4.6033333333333335,Dientes de leche(0-28),0.0168939670400206,9436
5574,392.7716554094087,361.74902239601846,45,4.603611111111111,WTF Happened(40-49),0.0122966347737055,7306
7244,392.7716554094087,359.99526010190783,32,4.603611111111111,Cancha Reglamentaria(29-39),0.0142417573646116,9227
6405,392.8901528617135,387.3918710747719,70,4.605,Botox/Bisturí(61-70),0.0008435579993154,8279
4558,392.9138523521744,343.54781372200495,41,4.605277777777777,WTF Happened(40-49),0.0385996711481336,6083
4750,392.9849508235573,377.295888138405,27,4.606111111111111,Dientes de leche(0-28),0.0036816364309069,6306
3820,393.0323498044792,395.7340917170281,47,4.6066666666666665,WTF Happened(40-49),0.0012251895610579,5137
2616,393.0323498044792,337.9547339732196,30,4.6066666666666665,Cancha Reglamentaria(29-39),0.0372550055458454,3575
3228,393.0560492949402,373.3143737409646,34,4.606944444444444,Cancha Reglamentaria(29-39),0.0045601836782866,4339
5819,393.07974878540114,378.6230596042185,38,4.607222222222222,Cancha Reglamentaria(29-39),0.0035799644494029,7594
8185,393.1034482758621,348.14551487143024,44,4.6075,WTF Happened(40-49),0.0269098520066687,10332
4528,393.1271477663231,342.3154402180353,31,4.607777777777778,Cancha Reglamentaria(29-39),0.0400789758558098,6047
3843,393.1271477663231,388.52944661689776,50,4.607777777777778,Señora(50-60),9.028932012174418e-05,5172
7826,393.1271477663231,366.5837184500533,37,4.607777777777778,Cancha Reglamentaria(29-39),0.0087121999327038,9893
1175,393.150847256784,368.1952838013983,65,4.608055555555556,Botox/Bisturí(61-70),0.0085146496591918,1653
